0.0,0.0006186863931078967,0.0002698500880333988,0.06186863931078967,0.02698500880333988
1.0,-0.0885778430386907,0.14392616004318184,-0.05937546538348942,0.15554651874001918
2.0,-0.03296228023138645,0.1217489394251026,-0.005605626420309269,0.009571229401444826
3.0,0.1403266683839294,-0.023175972220792995,-0.29714277528066624,-0.20400727906052146
4.0,0.12827069953752515,0.07086104331774795,0.09049969885527834,0.10886016003211083
5.0,0.2774555938421352,0.1494967018738398,0.36952561822507357,-0.06695695471528884
6.0,0.30298532967513864,0.09304582251474953,-0.12416330110009896,-0.17832989019708434
7.0,0.46528959657607816,-0.0618256067324338,-0.15040407343216322,-0.34414054319291987
8.0,0.5159810087902401,-0.06820471576515784,0.3682758795392759,0.37374943312058473
9.0,0.5676777011165874,-0.15239502411840042,0.3109545305854387,-0.1783789659827172
10.0,0.5656177268877479,-0.19153580055373204,-0.002082914315653068,0.403546328953374
11.0,0.5665796165306424,-0.17024762207619232,0.09910375299540045,0.1455161343539712
12.0,0.5299112529932636,-0.046954945362159856,0.19037540102714617,0.3584185393328062
13.0,0.4932306598016185,0.08434388131370214,0.11804031221058459,-0.024298974021276787
14.0,0.608696257931165,-0.1114744418588143,0.023136954465247328,-0.2848684457890426
15.0,0.42332937547260346,-0.14996319919939777,-0.4053995024459756,-0.1384036941750717
16.0,0.4436383349285665,-0.03403076712987009,0.3531128818661458,0.6987806273643757
17.0,0.4279741420267075,-0.051022736856324497,-0.14351887341853925,0.13580719071690173
18.0,0.5868297105353346,-0.08392999360679654,0.08903185964703031,-0.40263848823341386
19.0,0.5929040158646259,-0.13104225630382388,0.5652968661185607,-0.22227372341240897
20.0,0.6701216684094415,-0.17390596832103983,-0.0164631824593576,0.15465770943793997
21.0,0.745839026360989,-0.2030166179049378,0.14274735323713936,-0.03816976534026925
22.0,0.7268607865789605,-0.3571570011159015,0.25962646303402315,0.2495052115704477
23.0,0.7577256051870923,-0.27823300949552116,0.057019146705678855,0.26946051373052626
24.0,0.7224378995764915,-0.17475187375311405,-0.17285647020303826,0.10311517743968768
25.0,0.8385411251235311,0.07296732937902313,0.20168498708296836,0.3097322051131596
26.0,0.9333932905706348,0.008359168458307682,-0.19648039517295113,-0.027633115520763085
27.0,0.7954757485039772,0.11534409419337278,0.22025986195038555,-0.01677456714428313
28.0,0.7288569122711657,0.13004257970733435,-0.11562259620321283,0.1197575012252973
29.0,0.7204306458293442,0.08553280265990683,0.47810955411251127,-0.04378273090158341
30.0,0.7728419729295338,0.12248370935370946,-0.05136323283974244,-0.3735783440330643
31.0,0.8533370384370864,0.04400018406163563,-0.3120489667950913,-0.06620429070434555
32.0,0.6938093872201425,0.07634203816079078,0.44553296269246334,-0.17843870631491685
33.0,0.6556764523281694,-0.022165290559636674,-0.02628745221132129,0.04248246670841843
34.0,0.6129988842799913,0.06181890530689499,0.6074925480221283,0.06238561078925585
35.0,0.5624025109550329,0.07237726076690706,-0.37251118053442434,0.29137241229786703
36.0,0.39215598787659567,0.058856607199035724,-0.26881717801866645,-0.06298894172467819
37.0,0.4714755601694765,-0.08287278722336489,-0.10348987522290595,-0.4178631402539402
