0.0,-0.001210223998846509,-0.0009449488424845315,-0.12102239988465091,-0.09449488424845315
1.0,-0.5424242106634104,-0.2475746894350743,-0.5183914586378011,-1.3192192319891018
2.0,-0.14841820931587835,-1.0869173330822473,1.2309415436142532,-1.6385084605554814
3.0,0.7892712611234542,-1.9340294140388756,-0.07351405936682866,-0.25679636271470807
4.0,1.1232773152174766,-2.5523555242897555,0.568665106038145,-0.5609691188744177
5.0,1.1372966706989414,-2.719928843447764,-0.23546875133854112,-0.06906387691574775
6.0,0.8754339636029911,-2.4959082337009555,-0.045954804303052876,0.7865031471617754
7.0,1.0208226911617713,-2.3505687285890855,0.4222653688119943,0.359533364653559
8.0,1.5949816306628912,-2.8765956767934955,0.3512008515610582,-0.1954500288879936
9.0,2.0479821487357506,-3.0325357003488933,-0.024465057255822133,-0.050755867130249155
10.0,2.204919819729461,-2.7807478545832396,0.24050559379526715,0.16408029156229187
11.0,2.8106361094016723,-2.5755568437179,0.6320041938337033,0.4071117786450688
12.0,2.4866552882866957,-2.259263608777128,-0.349130783422984,1.0621434257810218
13.0,2.2874129828032683,-2.0980653050174114,0.2989207238781681,-0.671131035544898
14.0,2.3230754634344204,-2.8153813651955604,0.03381303289217191,-0.7112982659027165
15.0,2.8060721113642018,-3.473239099326561,0.5773220520462256,-0.4048083046357565
16.0,3.7496078132381134,-2.99045953150981,1.3361957815134557,0.44628860279042354
17.0,3.739368325221371,-2.1778681894337395,-0.8983764072070116,0.7076078769708879
18.0,3.137995114358762,-1.3273803234122246,-0.46299082540428166,1.0225562336929184
19.0,3.021053782506739,-0.9198307348422523,-0.258558440382526,0.20935638419116737
20.0,3.2358125417333747,-0.8451399450206106,-0.515316463046571,-0.19295811268265847
21.0,3.022266492313402,-0.5435655738349173,-1.0075516655295733,0.7803697738436484
22.0,3.0147297699656765,-0.22274405400258293,0.3777665365737059,-0.4929411563405335
23.0,3.4559252520088646,-0.7886711222822088,0.4842172066064069,-0.7831436885870307
24.0,3.48325580207303,-1.0623577865360558,-0.3496649241834497,-0.20090146837261857
25.0,2.7003716765144024,-1.0654961362133613,-0.6014884218849061,0.7625641813772325
26.0,2.5376469160134763,-0.7028861255015867,0.2983060953062708,-0.6125080593766794
27.0,2.6472501497090404,-1.1768692999017145,-0.0973935159796517,0.3386188638076706
28.0,3.048413028489907,-1.665196289597392,0.41352952967309625,-0.43472677528450704
29.0,3.174649820753492,-1.7268246954890634,-0.5959444809402473,0.512153495754521
30.0,2.206065944950661,-0.9059545345614947,-0.5780619965478468,0.3294185485421166
31.0,2.2128615340106497,-0.9208869154210577,0.11681791721129917,-0.8374619944408819
32.0,0.925979124171915,-1.5234573635008677,-1.0087574943659923,-0.4523785681144693
33.0,0.7253934527041341,-1.6717049878711083,0.256368143757969,0.09352227873987592
34.0,1.6632258457465778,-1.9720699241262873,1.3088855525668353,-0.6236608173658406
35.0,2.889645775597405,-3.0678737572750348,0.42596548970506176,-1.2443810986831245
36.0,4.042374987464564,-4.1739544333770855,1.571378311485758,-0.9461520376781726
37.0,4.557914833755104,-4.9092253070731235,-1.0179636126739953,-0.5828087080017897
38.0,3.9103814046015937,-5.199035803336642,-0.43527740813908317,-0.20310074295049219
